stop,name_tc,name_en,lat,long,name_sc,data_timestamp,line
001288,"康怡廣場, 康山道","Kornhill Plaza, Kornhill Road",22.284499762091,114.21671745053,"康怡广场, 康山道",2025-01-24T05:00:03+08:00,948E
001273,"太古坊, 英皇道","Taikoo Place, King's Road",22.286667942091,114.21039739053,"太古坊, 英皇道",2025-01-24T05:00:03+08:00,948E
003251,"北角官立小學, 英皇道","North Point Government Primary School, King's Road",22.288852392091,114.20966772053,"北角官立小学, 英皇道",2025-01-24T05:00:03+08:00,948E
001275,"模範邨, 英皇道","Model Housing Estate, King's Road",22.291544482091,114.20766679053,"模范邨, 英皇道",2025-01-24T05:00:03+08:00,948E
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,948E
003139,"長青邨青桃樓, 青衣路","Ching Tao House Cheung Ching Estate, Tsing Yi Road",22.344901932091,114.10986737053,"长青邨青桃楼, 青衣路",2025-01-24T05:00:03+08:00,948E
003120,"美景花園, 青康路","Mayfair Gardens, Ching Hong Road",22.344847852091,114.10773833053,"美景花园, 青康路",2025-01-24T05:00:03+08:00,948E
003121,"長青邨, 青康路","Cheung Ching Estate, Ching Hong Road",22.348183272091,114.10580045053,"长青邨, 青康路",2025-01-24T05:00:03+08:00,948E
003122,"青盛苑, 青康路","Ching Shing Court, Ching Hong Road",22.348928592091,114.10311255053,"青盛苑, 青康路",2025-01-24T05:00:03+08:00,948E
003123,"長康邨康順樓, 涌美路","Hong Shun House Cheung Hong Estate, Chung Mei Road",22.350061452091,114.10054431053,"长康邨康顺楼, 涌美路",2025-01-24T05:00:03+08:00,948E
003124,"職安健學院, 涌美路","OSH Academy, Chung Mei Road",22.350950522091,114.10291233053,"职安健学院, 涌美路",2025-01-24T05:00:03+08:00,948E
003129,"長康邨康富樓, 涌美路","Hong Fu House Cheung Hong Estate, Chung Mei Road",22.350742262091,114.10511707053,"长康邨康富楼, 涌美路",2025-01-24T05:00:03+08:00,948E
003125,"青衣警署, 青衣鄉事會路","Tsing Yi Police Station, Tsing Yi Heung Sze Wui Road",22.351904242091,114.10740101053,"青衣警署, 青衣乡事会路",2025-01-24T05:00:03+08:00,948E
003126,"綠悠雅苑, 楓樹窩路","Greenview Villa, Fung Shue Wo Road",22.352445792091,114.10504684053,"绿悠雅苑, 枫树窝路",2025-01-24T05:00:03+08:00,948E
003127,"青衣邨宜業樓, 楓樹窩路","Yee Yip House Tsing Yi Estate, Fung Shue Wo Road",22.354145492091,114.10222114053,"青衣邨宜业楼, 枫树窝路",2025-01-24T05:00:03+08:00,948E
003128,"楓樹窩體育館, 楓樹窩路","Fung Shue Wo Sports Centre, Fung Shue Wo Road",22.355749782091,114.10210712053,"枫树窝体育馆, 枫树窝路",2025-01-24T05:00:03+08:00,948E
002006,"長亨邨亨翠樓, 青衣西路","Hang Chui House Cheung Hang Estate, Tsing Yi Road West",22.353272642091,114.09885265053,"长亨邨亨翠楼, 青衣西路",2025-01-24T05:00:03+08:00,948E
003317,"曉峰園, 寮肚路","Mount Haven, Liu To Road",22.353950912091,114.09746752053,"晓峰园, 寮肚路",2025-01-24T05:00:03+08:00,948E
003318,"長亨邨停車場, 寮肚路","Cheung Hang Estate Car Park, Liu To Road",22.356063042091,114.09739830053,"长亨邨停车场, 寮肚路",2025-01-24T05:00:03+08:00,948E
003319,長宏邨,Cheung Wang Estate,22.357352502091,114.09614481053,长宏邨,2025-01-24T05:00:03+08:00,948E
003608,"灝景灣, 青敬路","Villa Esplanada, Tsing King Road",22.360751752091,114.10593164053,"灏景湾, 青敬路",2025-01-24T05:00:03+08:00,948E
003609,青衣站,Tsing Yi Station,22.359835522091,114.10699087053,青衣站,2025-01-24T05:00:03+08:00,948E
002210,"利東邨東興樓, 利東邨道","Tung Hing House Lei Tung Estate, Lei Tung Estate Road",22.240572052091,114.15491479053,"利东邨东兴楼, 利东邨道",2025-01-24T05:00:03+08:00,94A
002211,"利東街市, 利東邨道","Lei Tung Market, Lei Tung Estate Road",22.241479512091,114.15483183053,"利东街市, 利东邨道",2025-01-24T05:00:03+08:00,94A
002212,"漁安苑, 利東邨道","Yue On Court, Lei Tung Estate Road",22.243031932091,114.15782740053,"渔安苑, 利东邨道",2025-01-24T05:00:03+08:00,94A
002160,"逸港居, 香港仔海傍道","Ocean Court, Aberdeen Praya Road",22.247488362091,114.15902634053,"逸港居, 香港仔海傍道",2025-01-24T05:00:03+08:00,94A
002161,"香港仔海濱公園, 香港仔海傍道","Aberdeen Promenade, Aberdeen Praya Road",22.246983922091,114.15584999053,"香港仔海滨公园, 香港仔海傍道",2025-01-24T05:00:03+08:00,94A
002215,洛陽街,Lok Yeung Street,22.249225372091,114.15530381053,洛阳街,2025-01-24T05:00:03+08:00,94A
002162,"香港仔魚類批發市場, 香港仔海傍道","Aberdeen Wholesale Fish Market, Aberdeen Praya Road",22.247980382091,114.15243083053,"香港仔鱼类批发市场, 香港仔海傍道",2025-01-24T05:00:03+08:00,94A
002163,"田灣街, 香港仔海傍道","Tin Wan Street, Aberdeen Praya Road",22.248632712091,114.14809052053,"田湾街, 香港仔海傍道",2025-01-24T05:00:03+08:00,94A
002333,"華富邨華樂樓, 華富道","Wah Lok House Wah Fu Estate, Wah Fu Road",22.251701562091,114.13854444053,"华富邨华乐楼, 华富道",2025-01-24T05:00:03+08:00,94A
002334,"華富商場, 華富道","Wah Fu Commercial Complex, Wah Fu Road",22.250930762091,114.13735096053,"华富商场, 华富道",2025-01-24T05:00:03+08:00,94A
002335,"華富邨華清樓, 華富道","Wah Ching House Wah Fu Estate, Wah Fu Road",22.251955682091,114.13602424053,"华富邨华清楼, 华富道",2025-01-24T05:00:03+08:00,94A
002337,華富 (中),Wah Fu (Central),22.253621612091,114.13521671053,华富 (中),2025-01-24T05:00:03+08:00,94A
003415,會展站,Exhibition Centre Station,22.281692412091,114.17584606053,会展站,2025-01-24T05:00:03+08:00,950
002445,"菲林明道, 軒尼詩道","Fleming Road, Hennessy Road",22.277602072091,114.17407242053,"菲林明道, 轩尼诗道",2025-01-24T05:00:03+08:00,950
002447,"盧押道, 軒尼詩道","Luard Road, Hennessy Road",22.277479362091,114.17117721053,"卢押道, 轩尼诗道",2025-01-24T05:00:03+08:00,950
001140,"金鐘 - 太古廣場, 金鐘道","Admiralty - Pacific Place, Queensway",22.278070732091,114.16486695053,"金钟 - 太古广场, 金钟道",2025-01-24T05:00:03+08:00,950
001142,"中銀大廈, 金鐘道","Bank of China Tower, Queensway",22.279480102091,114.16214434053,"中银大厦, 金钟道",2025-01-24T05:00:03+08:00,950
001055,"利源東街, 德輔道中","Li Yuen Street East, Des Voeux Road Central",22.283055002091,114.15686516053,"利源东街, 德辅道中",2025-01-24T05:00:03+08:00,950
001057,"永吉街, 德輔道中","Wing Kut Street, Des Voeux Road Central",22.285679522091,114.15410704053,"永吉街, 德辅道中",2025-01-24T05:00:03+08:00,950
001058,"文華里, 德輔道中","Man Wa Lane, Des Voeux Road Central",22.286445542091,114.15219033053,"文华里, 德辅道中",2025-01-24T05:00:03+08:00,950
001193,"皇后街, 干諾道西","Queen Street, Connaught Road West",22.288404102091,114.14734488053,"皇后街, 干诺道西",2025-01-24T05:00:03+08:00,950
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,950
003359,"屯門公路巴士轉乘站, 屯門公路","Tuen Mun Road Bus-Bus Interchange, Tuen Mun Road",22.358003322091,114.01931176053,"屯门公路巴士转乘站, 屯门公路",2025-01-24T05:00:03+08:00,950
003153,"新墟街市, 屯門公路","San Hui Market, Tuen Mun Road",22.398930732091,113.97659859053,"新墟街市, 屯门公路",2025-01-24T05:00:03+08:00,950
003192,"紅橋, 屯門公路","Hung Kiu, Tuen Mun Road",22.402526362091,113.97729510053,"红桥, 屯门公路",2025-01-24T05:00:03+08:00,950
003431,"虎地, 屯門公路","Fu Tei, Tuen Mun Road",22.413265072091,113.97983169053,"虎地, 屯门公路",2025-01-24T05:00:03+08:00,950
003351,"五柳路, 青麟路","Ng Lau Road, Tsing Lun Road",22.415444592091,113.97967649053,"五柳路, 青麟路",2025-01-24T05:00:03+08:00,950
003209,"欣田邨, 青麟路","Yan Tin Estate, Tsing Lun Road",22.414752742091,113.97739414053,"欣田邨, 青麟路",2025-01-24T05:00:03+08:00,950
003760,菁田邨,Ching Tin Estate,22.412601532091,113.97151738053,菁田邨,2025-01-24T05:00:03+08:00,950
003767,"NOVO LAND, 欣寶路","NOVO LAND, Yan Po Road",22.411996442091,113.97034985053,"NOVO LAND, 欣宝路",2025-01-24T05:00:03+08:00,950
003752,和田邨,Wo Tin Estate,22.412549252091,113.96862576053,和田邨,2025-01-24T05:00:03+08:00,950
002536,銅鑼灣 (摩頓台),Causeway Bay (Moreton Terrace),22.278739572091,114.18998843053,铜锣湾 (摩顿台),2025-01-24T05:00:03+08:00,952
002554,銅鑼灣 - 怡和街,Causeway Bay - Yee Wo Street,22.279929702091,114.18500787053,铜锣湾 - 怡和街,2025-01-24T05:00:03+08:00,952
002440,"堅拿道東, 軒尼詩道","Canal Road East, Hennessy Road",22.279481642091,114.18179736053,"坚拿道东, 轩尼诗道",2025-01-24T05:00:03+08:00,952
002443,"廣生行大廈, 軒尼詩道","Kwong Sang Hong Building, Hennessy Road",22.278031482091,114.17743852053,"广生行大厦, 轩尼诗道",2025-01-24T05:00:03+08:00,952
002445,"菲林明道, 軒尼詩道","Fleming Road, Hennessy Road",22.277602072091,114.17407242053,"菲林明道, 轩尼诗道",2025-01-24T05:00:03+08:00,952
002447,"盧押道, 軒尼詩道","Luard Road, Hennessy Road",22.277479362091,114.17117721053,"卢押道, 轩尼诗道",2025-01-24T05:00:03+08:00,952
001140,"金鐘 - 太古廣場, 金鐘道","Admiralty - Pacific Place, Queensway",22.278070732091,114.16486695053,"金钟 - 太古广场, 金钟道",2025-01-24T05:00:03+08:00,952
001122,"滙豐總行大廈, 皇后大道中","HSBC Main Building, Queen's Road Central",22.279919512091,114.15903769053,"滙丰总行大厦, 皇后大道中",2025-01-24T05:00:03+08:00,952
001034,"砵典乍街, 干諾道中","Pottinger Street, Connaught Road Central",22.283587582091,114.15730419053,"砵典乍街, 干诺道中",2025-01-24T05:00:03+08:00,952
001036,"租庇利街, 干諾道中","Jubilee Street, Connaught Road Central",22.285203642091,114.15604393053,"租庇利街, 干诺道中",2025-01-24T05:00:03+08:00,952
001038,"永安中心, 干諾道中","Wing On Centre, Connaught Road Central",22.286883032091,114.15318275053,"永安中心, 干诺道中",2025-01-24T05:00:03+08:00,952
001193,"皇后街, 干諾道西","Queen Street, Connaught Road West",22.288404102091,114.14734488053,"皇后街, 干诺道西",2025-01-24T05:00:03+08:00,952
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,952
002619,"碧堤半島, 青山公路","Bellagio, Castle Peak Road",22.367522862091,114.06140785053,"碧堤半岛, 青山公路",2025-01-24T05:00:03+08:00,952
002617,"深井村, 青山公路","Sham Tseng Village, Castle Peak Road",22.366901972091,114.05919759053,"深井村, 青山公路",2025-01-24T05:00:03+08:00,952
002615,"馬灣碼頭, 青山公路","Ma Wan Pier, Castle Peak Road",22.365158862091,114.05637024053,"马湾码头, 青山公路",2025-01-24T05:00:03+08:00,952
002695,"浪翠園第三期, 青山公路","Sea Crest Villa Phase 3, Castle Peak Road",22.363225892091,114.05338096053,"浪翠园第三期, 青山公路",2025-01-24T05:00:03+08:00,952
002612,"浪翠園第四期, 青山公路","Sea Crest Villa Phase 4, Castle Peak Road",22.362441612091,114.05124899053,"浪翠园第四期, 青山公路",2025-01-24T05:00:03+08:00,952
002610,"青龍頭村, 青山公路","Tsing Lung Tau Tsuen, Castle Peak Road",22.361060432091,114.04675908053,"青龙头村, 青山公路",2025-01-24T05:00:03+08:00,952
002609,"豪景花園, 青山公路","Hong Kong Garden, Castle Peak Road",22.361384952091,114.04444715053,"豪景花园, 青山公路",2025-01-24T05:00:03+08:00,952
003480,"豪景花園商場, 青山公路","Hong Kong Garden Commercial Complex, Castle Peak Road",22.360892212091,114.04304712053,"豪景花园商场, 青山公路",2025-01-24T05:00:03+08:00,952
003240,"御天峰, 青山公路","Vista Cliff, Castle Peak Road",22.358257762091,114.03846851053,"御天峰, 青山公路",2025-01-24T05:00:03+08:00,952
002607,"御海峰, 青山公路","Vista Cove, Castle Peak Road",22.357585772091,114.03620268053,"御海峰, 青山公路",2025-01-24T05:00:03+08:00,952
002605,"嘉龍村, 青山公路","Ka Loon Tsuen, Castle Peak Road",22.356497362091,114.03307313053,"嘉龙村, 青山公路",2025-01-24T05:00:03+08:00,952
003364,"屯門公路巴士轉乘站, 青山公路","Tuen Mun Road Bus-Bus Interchange, Castle Peak Road",22.358447832091,114.01852119053,"屯门公路巴士转乘站, 青山公路",2025-01-24T05:00:03+08:00,952
002050,"大欖涌, 青山公路","Tai Lam Chung, Castle Peak Road",22.362195442091,114.01902937053,"大榄涌, 青山公路",2025-01-24T05:00:03+08:00,952
002058,"小欖, 青山公路","Siu Lam, Castle Peak Road",22.364095362091,114.01501818053,"小榄, 青山公路",2025-01-24T05:00:03+08:00,952
001895,"澄麗路, 青山公路","Ching Lai Road, Castle Peak Road",22.365773952091,114.01233950053,"澄丽路, 青山公路",2025-01-24T05:00:03+08:00,952
001896,"小欖村, 青山公路","Siu Lam Tsuen, Castle Peak Road",22.366273072091,114.00942046053,"小榄村, 青山公路",2025-01-24T05:00:03+08:00,952
001897,"小欖新村, 青山公路","Siu Lam San Tsuen, Castle Peak Road",22.366007562091,114.00548538053,"小榄新村, 青山公路",2025-01-24T05:00:03+08:00,952
001898,"愛琴灣, 青山公路","The Aegean, Castle Peak Road",22.366476162091,114.00164388053,"爱琴湾, 青山公路",2025-01-24T05:00:03+08:00,952
001899,"小秀村, 青山公路","Siu Sau Tsuen, Castle Peak Road",22.367940942091,113.99919507053,"小秀村, 青山公路",2025-01-24T05:00:03+08:00,952
001900,"龍珠島, 青山公路","Pearl Island, Castle Peak Road",22.368105012091,113.99614369053,"龙珠岛, 青山公路",2025-01-24T05:00:03+08:00,952
001902,"香港黃金海岸, 青山公路","Hong Kong Gold Coast, Castle Peak Road",22.371389032091,113.99379682053,"香港黄金海岸, 青山公路",2025-01-24T05:00:03+08:00,952
001901,"黃金泳灘, 青山公路","Golden Beach, Castle Peak Road",22.373553912091,113.99132122053,"黄金泳滩, 青山公路",2025-01-24T05:00:03+08:00,952
001903,"咖啡灣, 青山公路","Cafeteria Beach, Castle Peak Road",22.375393012091,113.98611771053,"咖啡湾, 青山公路",2025-01-24T05:00:03+08:00,952
001904,"碧翠花園, 青山公路","Bayview Terrace, Castle Peak Road",22.377802752091,113.98340611053,"碧翠花园, 青山公路",2025-01-24T05:00:03+08:00,952
001905,"青山灣, 青山公路","Castle Peak Beach, Castle Peak Road",22.378928702091,113.98061214053,"青山湾, 青山公路",2025-01-24T05:00:03+08:00,952
001906,"三聖邨, 青山公路","Sam Shing Estate, Castle Peak Road",22.381359722091,113.97896845053,"三圣邨, 青山公路",2025-01-24T05:00:03+08:00,952
002598,"屯門兆麟政府綜合大樓, 青山公路","Tuen Mun Siu Lun Government Complex, Castle Peak Road",22.383787692091,113.97958044053,"屯门兆麟政府综合大楼, 青山公路",2025-01-24T05:00:03+08:00,952
002599,"青善遊樂場, 青山公路","Tsing Sin Playground, Castle Peak Road",22.384661302091,113.98067891053,"青善游乐场, 青山公路",2025-01-24T05:00:03+08:00,952
002600,"置樂花園, 青山公路","Chi Lok Fa Yuen, Castle Peak Road",22.387069172091,113.98072063053,"置乐花园, 青山公路",2025-01-24T05:00:03+08:00,952
001913,置樂花園,Chi Lok Fa Yuen,22.386980222091,113.97907948053,置乐花园,2025-01-24T05:00:03+08:00,952
001365,"新威園, 英皇道","Sunway Gardens, King's Road",22.285529212091,114.21108139053,"新威园, 英皇道",2025-01-24T05:00:03+08:00,952C
003251,"北角官立小學, 英皇道","North Point Government Primary School, King's Road",22.288852392091,114.20966772053,"北角官立小学, 英皇道",2025-01-24T05:00:03+08:00,952C
001275,"模範邨, 英皇道","Model Housing Estate, King's Road",22.291544482091,114.20766679053,"模范邨, 英皇道",2025-01-24T05:00:03+08:00,952C
001276,"健康村, 英皇道","Healthy Village, King's Road",22.291912702091,114.20634072053,"健康村, 英皇道",2025-01-24T05:00:03+08:00,952C
001277,"健威花園, 英皇道","Healthy Gardens, King's Road",22.291810122091,114.20389006053,"健威花园, 英皇道",2025-01-24T05:00:03+08:00,952C
001279,"琴行街, 英皇道","Kam Hong Street, King's Road",22.291204122091,114.20095851053,"琴行街, 英皇道",2025-01-24T05:00:03+08:00,952C
001281,"美麗閣, 英皇道","Mary Court, King's Road",22.290567652091,114.19788360053,"美丽阁, 英皇道",2025-01-24T05:00:03+08:00,952C
001282,"新時代廣場, 英皇道","New Trend Plaza, King's Road",22.289909792091,114.19515688053,"新时代广场, 英皇道",2025-01-24T05:00:03+08:00,952C
001283,"炮台山站, 英皇道","Fortress Hill Station, King's Road",22.288146742091,114.19355472053,"炮台山站, 英皇道",2025-01-24T05:00:03+08:00,952C
001285,"清風街天橋, 英皇道","Tsing Fung Street flyover, King's Road",22.286174722091,114.19303544053,"清风街天桥, 英皇道",2025-01-24T05:00:03+08:00,952C
001034,"砵典乍街, 干諾道中","Pottinger Street, Connaught Road Central",22.283587582091,114.15730419053,"砵典乍街, 干诺道中",2025-01-24T05:00:03+08:00,952C
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,952C
002619,"碧堤半島, 青山公路","Bellagio, Castle Peak Road",22.367522862091,114.06140785053,"碧堤半岛, 青山公路",2025-01-24T05:00:03+08:00,952C
002617,"深井村, 青山公路","Sham Tseng Village, Castle Peak Road",22.366901972091,114.05919759053,"深井村, 青山公路",2025-01-24T05:00:03+08:00,952C
002615,"馬灣碼頭, 青山公路","Ma Wan Pier, Castle Peak Road",22.365158862091,114.05637024053,"马湾码头, 青山公路",2025-01-24T05:00:03+08:00,952C
002695,"浪翠園第三期, 青山公路","Sea Crest Villa Phase 3, Castle Peak Road",22.363225892091,114.05338096053,"浪翠园第三期, 青山公路",2025-01-24T05:00:03+08:00,952C
002612,"浪翠園第四期, 青山公路","Sea Crest Villa Phase 4, Castle Peak Road",22.362441612091,114.05124899053,"浪翠园第四期, 青山公路",2025-01-24T05:00:03+08:00,952C
002610,"青龍頭村, 青山公路","Tsing Lung Tau Tsuen, Castle Peak Road",22.361060432091,114.04675908053,"青龙头村, 青山公路",2025-01-24T05:00:03+08:00,952C
002609,"豪景花園, 青山公路","Hong Kong Garden, Castle Peak Road",22.361384952091,114.04444715053,"豪景花园, 青山公路",2025-01-24T05:00:03+08:00,952C
003480,"豪景花園商場, 青山公路","Hong Kong Garden Commercial Complex, Castle Peak Road",22.360892212091,114.04304712053,"豪景花园商场, 青山公路",2025-01-24T05:00:03+08:00,952C
003240,"御天峰, 青山公路","Vista Cliff, Castle Peak Road",22.358257762091,114.03846851053,"御天峰, 青山公路",2025-01-24T05:00:03+08:00,952C
002607,"御海峰, 青山公路","Vista Cove, Castle Peak Road",22.357585772091,114.03620268053,"御海峰, 青山公路",2025-01-24T05:00:03+08:00,952C
002605,"嘉龍村, 青山公路","Ka Loon Tsuen, Castle Peak Road",22.356497362091,114.03307313053,"嘉龙村, 青山公路",2025-01-24T05:00:03+08:00,952C
003364,"屯門公路巴士轉乘站, 青山公路","Tuen Mun Road Bus-Bus Interchange, Castle Peak Road",22.358447832091,114.01852119053,"屯门公路巴士转乘站, 青山公路",2025-01-24T05:00:03+08:00,952C
002050,"大欖涌, 青山公路","Tai Lam Chung, Castle Peak Road",22.362195442091,114.01902937053,"大榄涌, 青山公路",2025-01-24T05:00:03+08:00,952C
002058,"小欖, 青山公路","Siu Lam, Castle Peak Road",22.364095362091,114.01501818053,"小榄, 青山公路",2025-01-24T05:00:03+08:00,952C
001895,"澄麗路, 青山公路","Ching Lai Road, Castle Peak Road",22.365773952091,114.01233950053,"澄丽路, 青山公路",2025-01-24T05:00:03+08:00,952C
001896,"小欖村, 青山公路","Siu Lam Tsuen, Castle Peak Road",22.366273072091,114.00942046053,"小榄村, 青山公路",2025-01-24T05:00:03+08:00,952C
001897,"小欖新村, 青山公路","Siu Lam San Tsuen, Castle Peak Road",22.366007562091,114.00548538053,"小榄新村, 青山公路",2025-01-24T05:00:03+08:00,952C
001898,"愛琴灣, 青山公路","The Aegean, Castle Peak Road",22.366476162091,114.00164388053,"爱琴湾, 青山公路",2025-01-24T05:00:03+08:00,952C
001899,"小秀村, 青山公路","Siu Sau Tsuen, Castle Peak Road",22.367940942091,113.99919507053,"小秀村, 青山公路",2025-01-24T05:00:03+08:00,952C
001900,"龍珠島, 青山公路","Pearl Island, Castle Peak Road",22.368105012091,113.99614369053,"龙珠岛, 青山公路",2025-01-24T05:00:03+08:00,952C
003488,"愛琴海岸, 掃管笏路","Aegean Coast, So Kwun Wat Road",22.371503192091,113.99532767053,"爱琴海岸, 扫管笏路",2025-01-24T05:00:03+08:00,952C
003489,"掃管笏變電站, 掃管笏路","So Kwun Wat Sub-station, So Kwun Wat Road",22.373760182091,113.99613682053,"扫管笏变电站, 扫管笏路",2025-01-24T05:00:03+08:00,952C
003490,"星堤, 掃管笏路","Avignon, So Kwun Wat Road",22.375686732091,113.99979200053,"星堤, 扫管笏路",2025-01-24T05:00:03+08:00,952C
003542,"上源, 掃管笏路","LEPONT, So Kwun Wat Road",22.373795842091,114.00277027053,"上源, 扫管笏路",2025-01-24T05:00:03+08:00,952C
003484,掃管笏,So Kwun Wat,22.371838802091,114.00360027053,扫管笏,2025-01-24T05:00:03+08:00,952C
001315,"港島民生書院, 太安街","Munsang College (Hong Kong Island), Tai On Street",22.283046192091,114.22329985053,"港岛民生书院, 太安街",2025-01-24T05:00:03+08:00,955
001367,"太富街, 筲箕灣道","Tai Foo Street, Shau Kei Wan Road",22.283156802091,114.22094909053,"太富街, 筲箕湾道",2025-01-24T05:00:03+08:00,955
001288,"康怡廣場, 康山道","Kornhill Plaza, Kornhill Road",22.284499762091,114.21671745053,"康怡广场, 康山道",2025-01-24T05:00:03+08:00,955
001365,"新威園, 英皇道","Sunway Gardens, King's Road",22.285529212091,114.21108139053,"新威园, 英皇道",2025-01-24T05:00:03+08:00,955
003251,"北角官立小學, 英皇道","North Point Government Primary School, King's Road",22.288852392091,114.20966772053,"北角官立小学, 英皇道",2025-01-24T05:00:03+08:00,955
001275,"模範邨, 英皇道","Model Housing Estate, King's Road",22.291544482091,114.20766679053,"模范邨, 英皇道",2025-01-24T05:00:03+08:00,955
001276,"健康村, 英皇道","Healthy Village, King's Road",22.291912702091,114.20634072053,"健康村, 英皇道",2025-01-24T05:00:03+08:00,955
001033,"皇后像廣場, 干諾道中","Statue Square, Connaught Road Central",22.281992192091,114.16003822053,"皇后像广场, 干诺道中",2025-01-24T05:00:03+08:00,955
001034,"砵典乍街, 干諾道中","Pottinger Street, Connaught Road Central",22.283587582091,114.15730419053,"砵典乍街, 干诺道中",2025-01-24T05:00:03+08:00,955
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,955
003359,"屯門公路巴士轉乘站, 屯門公路","Tuen Mun Road Bus-Bus Interchange, Tuen Mun Road",22.358003322091,114.01931176053,"屯门公路巴士转乘站, 屯门公路",2025-01-24T05:00:03+08:00,955
003153,"新墟街市, 屯門公路","San Hui Market, Tuen Mun Road",22.398930732091,113.97659859053,"新墟街市, 屯门公路",2025-01-24T05:00:03+08:00,955
003192,"紅橋, 屯門公路","Hung Kiu, Tuen Mun Road",22.402526362091,113.97729510053,"红桥, 屯门公路",2025-01-24T05:00:03+08:00,955
003431,"虎地, 屯門公路","Fu Tei, Tuen Mun Road",22.413265072091,113.97983169053,"虎地, 屯门公路",2025-01-24T05:00:03+08:00,955
003351,"五柳路, 青麟路","Ng Lau Road, Tsing Lun Road",22.415444592091,113.97967649053,"五柳路, 青麟路",2025-01-24T05:00:03+08:00,955
003209,"欣田邨, 青麟路","Yan Tin Estate, Tsing Lun Road",22.414752742091,113.97739414053,"欣田邨, 青麟路",2025-01-24T05:00:03+08:00,955
003760,菁田邨,Ching Tin Estate,22.412601532091,113.97151738053,菁田邨,2025-01-24T05:00:03+08:00,955
003767,"NOVO LAND, 欣寶路","NOVO LAND, Yan Po Road",22.411996442091,113.97034985053,"NOVO LAND, 欣宝路",2025-01-24T05:00:03+08:00,955
003752,和田邨,Wo Tin Estate,22.412549252091,113.96862576053,和田邨,2025-01-24T05:00:03+08:00,955
002215,洛陽街,Lok Yeung Street,22.249225372091,114.15530381053,洛阳街,2025-01-24T05:00:03+08:00,95C
002183,"置富徑, 置富道","Chi Fu Close, Chi Fu Road",22.255735372091,114.13843539053,"置富径, 置富道",2025-01-24T05:00:03+08:00,95C
002184,"置富花園 1- 7 座, 置富道","Block 1- 7 Chi Fu Fa Yuen, Chi Fu Road",22.255954222091,114.13974633053,"置富花园 1- 7 座, 置富道",2025-01-24T05:00:03+08:00,95C
002185,"置富南區廣場, 置富道","Chi Fu Landmark, Chi Fu Road",22.257587032091,114.13938413053,"置富南区广场, 置富道",2025-01-24T05:00:03+08:00,95C
002187,"置富花園網球場, 置富道","Chi Fu Fa Yuen Tennis Court, Chi Fu Road",22.259081792091,114.13754534053,"置富花园网球场, 置富道",2025-01-24T05:00:03+08:00,95C
002233,"余振強紀念第二中學, 薄扶林道","Yu Chun Keung Memorial College No.2, Pok Fu Lam Road",22.255951482091,114.13779932053,"余振强纪念第二中学, 薄扶林道",2025-01-24T05:00:03+08:00,95C
002260,"華富道, 石排灣道","Wah Fu Road, Shek Pai Wan Road",22.252239472091,114.14080510053,"华富道, 石排湾道",2025-01-24T05:00:03+08:00,95C
002388,"田灣街, 石排灣道","Tin Wan Street, Shek Pai Wan Road",22.248937592091,114.14912956053,"田湾街, 石排湾道",2025-01-24T05:00:03+08:00,95C
002157,"聖伯多祿堂, 香港仔大道","St. Peter's Church, Aberdeen Main Road",22.249804272091,114.15368046053,"圣伯多禄堂, 香港仔大道",2025-01-24T05:00:03+08:00,95C
002158,"漁暉道, 香港仔大道","Yue Fai Road, Aberdeen Main Road",22.248585702091,114.15575506053,"渔晖道, 香港仔大道",2025-01-24T05:00:03+08:00,95C
002159,"業漁大廈, 香港仔大道","Yip Yee Mansion, Aberdeen Main Road",22.247578892091,114.15849066053,"业渔大厦, 香港仔大道",2025-01-24T05:00:03+08:00,95C
002167,"鴨脷洲徑, 鴨脷洲橋道","Ap Lei Chau Drive, Ap Lei Chau Bridge Road",22.243437112091,114.15652985053,"鸭脷洲径, 鸭脷洲桥道",2025-01-24T05:00:03+08:00,95C
002168,"利枝道, 鴨脷洲橋道","Lee Chi Road, Ap Lei Chau Bridge Road",22.243012942091,114.15500259053,"利枝道, 鸭脷洲桥道",2025-01-24T05:00:03+08:00,95C
002169,"御庭園, 鴨脷洲橋道","The Oasis, Ap Lei Chau Bridge Road",22.244095462091,114.14969945053,"御庭园, 鸭脷洲桥道",2025-01-24T05:00:03+08:00,95C
002936,"海怡半島怡韻閣, 海怡路","Yee Wan Court South Horizons, South Horizon Drive",22.243391432091,114.14632115053,"海怡半岛怡韵阁, 海怡路",2025-01-24T05:00:03+08:00,95C
